step;idx;alive;s;v;gap_f;gap_b
670;9;1;14.657332;1.011042;6.546093;6.524008
670;10;1;21.203425;0.990336;6.526765;6.546093
670;11;0;17.561263;0.884167;;
670;12;1;27.730190;0.970375;6.467514;6.526765
670;13;1;34.197704;0.973208;6.413930;6.467514
670;14;1;55.978455;1.000000;5.122395;5.124242
670;15;1;40.611635;1.000000;5.120304;6.413930
670;16;1;45.731939;1.000788;5.122274;5.120304
670;17;1;50.854213;1.000787;5.124242;5.122274
670;18;0;41.569722;0.992224;;
670;19;1;61.100850;0.999271;5.120572;5.122395
671;0;1;66.321185;0.997585;5.114371;5.120408
671;1;1;71.435556;0.994974;5.101806;5.114371
671;2;1;76.537362;0.992238;5.082402;5.101806
671;3;1;81.619764;0.990535;5.058738;5.082402
671;4;1;86.678502;0.990627;5.035306;5.058738
671;5;1;91.713808;0.992583;5.016764;5.035306
671;6;1;96.730572;0.995936;5.006603;5.016764
671;7;1;1.737175;1.000000;6.497542;5.006603
671;8;1;8.234717;1.013089;6.523719;6.497542
671;9;1;14.758436;1.010151;6.544022;6.523719
671;10;1;21.302458;0.990373;6.524769;6.544022
671;11;0;17.561263;0.884167;;
671;12;1;27.827227;0.971514;6.467798;6.524769
671;13;1;34.295025;0.974406;6.416609;6.467798
671;14;1;56.078455;1.000000;5.122322;5.124163
671;15;1;40.711635;1.000000;5.120383;6.416609
671;16;1;45.832018;1.000756;5.122274;5.120383
671;17;1;50.954291;1.000756;5.124163;5.122274
671;18;0;41.569722;0.992224;;
671;19;1;61.200777;0.999234;5.120408;5.122322
672;0;1;66.420944;0.997547;5.114110;5.120243
672;1;1;71.535053;0.994969;5.101533;5.114110
672;2;1;76.636586;0.992280;5.082231;5.101533
672;3;1;81.718817;0.990607;5.058748;5.082231
672;4;1;86.777565;0.990702;5.035502;5.058748
672;5;1;91.813066;0.992639;5.017099;5.035502
672;6;1;96.830166;0.995964;5.007010;5.017099
672;7;1;1.837175;1.000000;6.498851;5.007010
672;8;1;8.336026;1.012288;6.523426;6.498851
672;9;1;14.859451;1.009309;6.542044;6.523426
672;10;1;21.401496;0.990419;6.522883;6.542044
672;11;0;17.561263;0.884167;;
672;12;1;27.924379;0.972602;6.468087;6.522883
672;13;1;34.392466;0.975541;6.419169;6.468087
672;14;1;56.178455;1.000000;5.122246;5.124088
672;15;1;40.811635;1.000000;5.120459;6.419169
672;16;1;45.932093;1.000726;5.122273;5.120459
672;17;1;51.054367;1.000726;5.124088;5.122273
672;18;0;41.569722;0.992224;;
672;19;1;61.300701;0.999199;5.120243;5.122246
673;0;1;66.520698;0.997510;5.113852;5.120078
673;1;1;71.634550;0.994965;5.101264;5.113852
673;2;1;76.735814;0.992320;5.082064;5.101264
673;3;1;81.817878;0.990677;5.058757;5.082064
673;4;1;86.876635;0.990775;5.035695;5.058757
673;5;1;91.912330;0.992694;5.017432;5.035695
673;6;1;96.929762;0.995993;5.007413;5.017432
673;7;1;1.937175;1.000000;6.500079;5.007413
673;8;1;8.437254;1.011524;6.523128;6.500079
673;9;1;14.960382;1.008514;6.540155;6.523128
673;10;1;21.500538;0.990473;6.521101;6.540155
673;11;0;17.561263;0.884167;;
673;12;1;28.021639;0.973640;6.468381;6.521101
673;13;1;34.490020;0.976617;6.421615;6.468381
673;14;1;56.278455;1.000000;5.122166;5.124015
673;15;1;40.911635;1.000000;5.120531;6.421615
673;16;1;46.032166;1.000697;5.122273;5.120531
673;17;1;51.154440;1.000697;5.124015;5.122273
673;18;0;41.569722;0.992224;;
673;19;1;61.400620;0.999165;5.120078;5.122166
674;0;1;66.620449;0.997474;5.113597;5.119912
674;1;1;71.734047;0.994961;5.100999;5.113597
674;2;1;76.835046;0.992360;5.081900;5.100999
674;3;1;81.916945;0.990747;5.058767;5.081900
674;4;1;86.975712;0.990848;5.035887;5.058767
674;5;1;92.011600;0.992750;5.017761;5.035887
674;6;1;97.029361;0.996021;5.007814;5.017761
674;7;1;2.037175;1.000000;6.501232;5.007814
674;8;1;8.538407;1.010798;6.522827;6.501232
674;9;1;15.061234;1.007762;6.538351;6.522827
674;10;1;21.599585;0.990533;6.519418;6.538351
674;11;0;17.561263;0.884167;;
674;12;1;28.119003;0.974630;6.468679;6.519418
674;13;1;34.587682;0.977637;6.423953;6.468679
674;14;1;56.378455;1.000000;5.122082;5.123946
674;15;1;41.011635;1.000000;5.120601;6.423953
674;16;1;46.132236;1.000669;5.122273;5.120601
674;17;1;51.254509;1.000669;5.123946;5.122273
674;18;0;41.569722;0.992224;;
674;19;1;61.500537;0.999132;5.119912;5.122082
675;0;1;66.720197;0.997440;5.113346;5.119746
675;1;1;71.833543;0.994957;5.100739;5.113346
675;2;1;76.934282;0.992400;5.081738;5.100739
675;3;1;82.016020;0.990815;5.058777;5.081738
675;4;1;87.074797;0.990920;5.036077;5.058777
675;5;1;92.110875;0.992804;5.018089;5.036077
675;6;1;97.128963;0.996049;5.008212;5.018089
675;7;1;2.137175;1.000000;6.502312;5.008212
675;8;1;8.639487;1.010106;6.522523;6.502312
675;9;1;15.162010;1.007053;6.536628;6.522523
675;10;1;21.698638;0.990600;6.517828;6.536628
675;11;0;17.561263;0.884167;;
675;12;1;28.216466;0.975576;6.468979;6.517828
675;13;1;34.685445;0.978605;6.426189;6.468979
675;14;1;56.478455;1.000000;5.121995;5.123879
675;15;1;41.111635;1.000000;5.120668;6.426189
675;16;1;46.232303;1.000642;5.122273;5.120668
675;17;1;51.354576;1.000642;5.123879;5.122273
675;18;0;41.569722;0.992224;;
675;19;1;61.600450;0.999100;5.119746;5.121995
676;0;1;66.819941;0.997407;5.113098;5.119580
676;1;1;71.933038;0.994954;5.100483;5.113098
676;2;1;77.033522;0.992439;5.081580;5.100483
676;3;1;82.115102;0.990883;5.058788;5.081580
676;4;1;87.173889;0.990991;5.036266;5.058788
676;5;1;92.210155;0.992859;5.018413;5.036266
676;6;1;97.228568;0.996078;5.008607;5.018413
676;7;1;2.237175;1.000000;6.503322;5.008607
676;8;1;8.740497;1.009448;6.522218;6.503322
676;9;1;15.262715;1.006383;6.534983;6.522218
676;10;1;21.797698;0.990671;6.516325;6.534983
676;11;0;17.561263;0.884167;;
676;12;1;28.314024;0.976478;6.469282;6.516325
676;13;1;34.783306;0.979523;6.428329;6.469282
676;14;1;56.578455;1.000000;5.121905;5.123814
676;15;1;41.211635;1.000000;5.120732;6.428329
676;16;1;46.332367;1.000616;5.122273;5.120732
676;17;1;51.454640;1.000616;5.123814;5.122273
676;18;0;41.569722;0.992224;;
676;19;1;61.700360;0.999070;5.119580;5.121905
677;0;1;66.919681;0.997375;5.112852;5.119414
677;1;1;72.032534;0.994952;5.100232;5.112852
677;2;1;77.132766;0.992477;5.081424;5.100232
677;3;1;82.214190;0.990950;5.058798;5.081424
677;4;1;87.272988;0.991062;5.036453;5.058798
677;5;1;92.309441;0.992913;5.018735;5.036453
677;6;1;97.328176;0.996106;5.008999;5.018735
677;7;1;2.337175;1.000000;6.504267;5.008999
677;8;1;8.841442;1.008822;6.521911;6.504267
677;9;1;15.363353;1.005750;6.533412;6.521911
677;10;1;21.896765;0.990747;6.514906;6.533412
677;11;0;17.561263;0.884167;;
677;12;1;28.411671;0.977340;6.469587;6.514906
677;13;1;34.881258;0.980395;6.430376;6.469587
677;14;1;56.678455;1.000000;5.121812;5.123753
677;15;1;41.311635;1.000000;5.120794;6.430376
677;16;1;46.432429;1.000592;5.122273;5.120794
677;17;1;51.554702;1.000592;5.123753;5.122273
677;18;0;41.569722;0.992224;;
677;19;1;61.800267;0.999041;5.119414;5.121812
678;0;1;67.019419;0.997345;5.112610;5.119248
678;1;1;72.132029;0.994950;5.099984;5.112610
678;2;1;77.232013;0.992515;5.081272;5.099984
678;3;1;82.313285;0.991015;5.058810;5.081272
678;4;1;87.372095;0.991131;5.036638;5.058810
678;5;1;92.408732;0.992967;5.019054;5.036638
678;6;1;97.427787;0.996134;5.009388;5.019054
678;7;1;2.437175;1.000000;6.505149;5.009388
678;8;1;8.942324;1.008228;6.521604;6.505149
678;9;1;15.463928;1.005154;6.531912;6.521604
678;10;1;21.995840;0.990827;6.513565;6.531912
678;11;0;17.561263;0.884167;;
678;12;1;28.509406;0.978163;6.469892;6.513565
678;13;1;34.979298;0.981222;6.432337;6.469892
678;14;1;56.778455;1.000000;5.121717;5.123694
678;15;1;41.411635;1.000000;5.120853;6.432337
678;16;1;46.532488;1.000568;5.122273;5.120853
678;17;1;51.654761;1.000568;5.123694;5.122273
678;18;0;41.569722;0.992224;;
678;19;1;61.900171;0.999012;5.119248;5.121717
679;0;1;67.119153;0.997316;5.112371;5.119081
679;1;1;72.231524;0.994948;5.099741;5.112371
679;2;1;77.331265;0.992552;5.081122;5.099741
679;3;1;82.412386;0.991080;5.058821;5.081122
679;4;1;87.471208;0.991200;5.036821;5.058821
679;5;1;92.508029;0.993020;5.019371;5.036821
679;6;1;97.527400;0.996162;5.009775;5.019371
679;7;1;2.537175;1.000000;6.505972;5.009775
679;8;1;9.043147;1.007662;6.521297;6.505972
679;9;1;15.564444;1.004591;6.530479;6.521297
679;10;1;22.094923;0.990910;6.512299;6.530479
679;11;0;17.561263;0.884167;;
679;12;1;28.607222;0.978949;6.470198;6.512299
679;13;1;35.077420;0.982008;6.434215;6.470198
679;14;1;56.878455;1.000000;5.121618;5.123637
679;15;1;41.511635;1.000000;5.120910;6.434215
679;16;1;46.632545;1.000545;5.122273;5.120910
679;17;1;51.754818;1.000545;5.123637;5.122273
679;18;0;41.569722;0.992224;;
679;19;1;62.000073;0.998985;5.119081;5.121618
680;0;1;67.218885;0.997288;5.112134;5.118914
680;1;1;72.331019;0.994947;5.099501;5.112134
680;2;1;77.430520;0.992589;5.080974;5.099501
680;3;1;82.511494;0.991144;5.058833;5.080974
680;4;1;87.570328;0.991268;5.037003;5.058833
680;5;1;92.607331;0.993073;5.019685;5.037003
680;6;1;97.627016;0.996190;5.010159;5.019685
680;7;1;2.637175;1.000000;6.506738;5.010159
680;8;1;9.143913;1.007126;6.520990;6.506738
680;9;1;15.664903;1.004061;6.529111;6.520990
680;10;1;22.194014;0.990996;6.511103;6.529111
680;11;0;17.561263;0.884167;;
680;12;1;28.705117;0.979700;6.470504;6.511103
680;13;1;35.175621;0.982755;6.436014;6.470504
680;14;1;56.978455;1.000000;5.121516;5.123582
680;15;1;41.611635;1.000000;5.120964;6.436014
680;16;1;46.732599;1.000524;5.122273;5.120964
680;17;1;51.854872;1.000524;5.123582;5.122273
680;18;0;41.569722;0.992224;;
680;19;1;62.099971;0.998959;5.118914;5.121516
681;0;1;67.318614;0.997261;5.111900;5.118747
681;1;1;72.430513;0.994946;5.099265;5.111900
681;2;1;77.529779;0.992626;5.080830;5.099265
681;3;1;82.610609;0.991206;5.058846;5.080830
681;4;1;87.669454;0.991335;5.037184;5.058846
681;5;1;92.706638;0.993125;5.019997;5.037184
681;6;1;97.726635;0.996217;5.010540;5.019997
681;7;1;2.737175;1.000000;6.507451;5.010540
681;8;1;9.244626;1.006616;6.520683;6.507451
681;9;1;15.765309;1.003561;6.527804;6.520683
681;10;1;22.293113;0.991085;6.509974;6.527804
681;11;0;17.561263;0.884167;;
681;12;1;28.803087;0.980418;6.470809;6.509974
681;13;1;35.273896;0.983464;6.437738;6.470809
681;14;1;57.078455;1.000000;5.121412;5.123530
681;15;1;41.711635;1.000000;5.121017;6.437738
681;16;1;46.832651;1.000503;5.122273;5.121017
681;17;1;51.954925;1.000503;5.123530;5.122273
681;18;0;41.569722;0.992224;;
681;19;1;62.199867;0.998934;5.118747;5.121412
682;0;1;67.418340;0.997235;5.111668;5.118580
682;1;1;72.530008;0.994946;5.099033;5.111668
682;2;1;77.629042;0.992662;5.080688;5.099033
682;3;1;82.709729;0.991268;5.058859;5.080688
682;4;1;87.768588;0.991402;5.037363;5.058859
682;5;1;92.805951;0.993177;5.020306;5.037363
682;6;1;97.826257;0.996245;5.010918;5.020306
682;7;1;2.837175;1.500000;6.508112;5.010918
682;8;1;9.345287;1.006133;6.520378;6.508112
682;9;1;15.865665;1.003090;6.526557;6.520378
682;10;1;22.392222;0.991175;6.508907;6.526557
682;11;0;17.561263;0.884167;;
682;12;1;28.901129;0.981104;6.471114;6.508907
682;13;1;35.372243;0.984139;6.439392;6.471114
682;14;1;57.178455;1.000000;5.121306;5.123480
682;15;1;41.811635;1.000000;5.121067;6.439392
682;16;1;46.932702;1.000483;5.122273;5.121067
682;17;1;52.054975;1.000482;5.123480;5.122273
682;18;0;41.569722;0.992224;;
682;19;1;62.299760;0.998910;5.118580;5.121306
683;0;1;67.518063;0.997211;5.111439;5.118412
683;1;1;72.629503;0.994946;5.098805;5.111439
683;2;1;77.728308;0.992697;5.080549;5.098805
683;3;1;82.808856;0.991329;5.058872;5.080549
683;4;1;87.867728;0.991467;5.037540;5.058872
683;5;1;92.905269;0.993229;5.020613;5.037540
683;6;1;97.925881;1.016272;5.061294;5.020613
683;7;1;2.987175;1.500000;6.458726;5.061294
683;8;1;9.445901;1.030674;6.520073;6.458726
683;9;1;15.965974;1.002646;6.525365;6.520073
683;10;1;22.491339;0.991267;6.507900;6.525365
683;11;0;17.561263;0.884167;;
683;12;1;28.999239;0.981759;6.471418;6.507900
683;13;1;35.470657;0.984780;6.440978;6.471418
683;14;1;57.278455;1.000000;5.121197;5.123431
683;15;1;41.911635;1.000000;5.121115;6.440978
683;16;1;47.032750;1.000463;5.122273;5.121115
683;17;1;52.155023;1.000463;5.123431;5.122273
683;18;0;41.569722;0.992224;;
683;19;1;62.399651;0.998886;5.118412;5.121197
684;0;1;67.617784;0.997187;5.111213;5.118245
684;1;1;72.728997;0.994947;5.098580;5.111213
684;2;1;77.827577;0.992733;5.080412;5.098580
684;3;1;82.907989;0.991390;5.058886;5.080412
684;4;1;87.966875;0.991532;5.037716;5.058886
684;5;1;93.004591;0.994080;5.022917;5.037716
684;6;1;98.027508;1.034700;5.109667;5.022917
684;7;1;3.137175;1.500000;6.411793;5.109667
684;8;1;9.548968;1.052739;6.517271;6.411793
684;9;1;16.066239;1.003478;6.524227;6.517271
684;10;1;22.590466;0.991361;6.506949;6.524227
684;11;0;17.561263;0.884167;;
684;12;1;29.097415;0.982385;6.471720;6.506949
684;13;1;35.569135;0.985390;6.442500;6.471720
684;14;1;57.378455;1.000000;5.121085;5.123385
684;15;1;42.011635;1.000000;5.121162;6.442500
684;16;1;47.132796;1.000445;5.122273;5.121162
684;17;1;52.255070;1.000445;5.123385;5.122273
684;18;0;41.569722;0.992224;;
684;19;1;62.499540;0.998864;5.118245;5.121085
685;0;1;67.717503;0.997165;5.110989;5.118077
685;1;1;72.828492;0.994948;5.098359;5.110989
685;2;1;77.926851;0.992768;5.080277;5.098359
685;3;1;83.007128;0.991449;5.058900;5.080277
685;4;1;88.066028;0.991629;5.037971;5.058900
685;5;1;93.103999;0.995603;5.026979;5.037971
685;6;1;98.130978;1.051687;5.156197;5.026979
685;7;1;3.287175;1.500000;6.367067;5.156197
685;8;1;9.654242;1.072639;6.512344;6.367067
685;9;1;16.166586;1.005336;6.523016;6.512344
685;10;1;22.689602;0.991518;6.506051;6.523016
685;11;0;17.561263;0.884167;;
685;12;1;29.195653;0.982984;6.472020;6.506051
685;13;1;35.667674;0.985970;6.443961;6.472020
685;14;1;57.478455;1.000000;5.120972;5.123341
685;15;1;42.111635;1.000000;5.121206;6.443961
685;16;1;47.232841;1.000427;5.122273;5.121206
685;17;1;52.355114;1.000427;5.123341;5.122273
685;18;0;41.569722;0.992224;;
685;19;1;62.599426;0.998842;5.118077;5.120972
686;0;1;67.817220;0.997143;5.110767;5.117909
686;1;1;72.927987;0.994949;5.098141;5.110767
686;2;1;78.026127;0.992802;5.080146;5.098141
686;3;1;83.106273;0.991509;5.058918;5.080146
686;4;1;88.165191;0.991780;5.038369;5.058918
686;5;1;93.203560;0.997687;5.032587;5.038369
686;6;1;98.236147;1.067376;5.201028;5.032587
686;7;1;3.437175;1.500000;6.324331;5.201028
686;8;1;9.761506;1.090642;6.505614;6.324331
686;9;1;16.267120;1.008010;6.521634;6.505614
686;10;1;22.788754;0.991782;6.505198;6.521634
686;11;0;17.561263;0.884167;;
686;12;1;29.293952;0.983560;6.472319;6.505198
686;13;1;35.766271;0.986523;6.445364;6.472319
686;14;1;57.578455;1.000000;5.120856;5.123298
686;15;1;42.211635;1.000000;5.121249;6.445364
686;16;1;47.332883;1.000410;5.122273;5.121249
686;17;1;52.455157;1.000410;5.123298;5.122273
686;18;0;41.569722;0.992224;;
686;19;1;62.699310;0.998821;5.117909;5.120856
687;0;1;67.916934;0.997123;5.110548;5.117741
687;1;1;73.027482;0.994951;5.097926;5.110548
687;2;1;78.125408;0.992836;5.080016;5.097926
687;3;1;83.205424;0.991572;5.058945;5.080016
687;4;1;88.264369;0.992006;5.038959;5.058945
687;5;1;93.303328;1.000239;5.039556;5.038959
687;6;1;98.342885;1.081894;5.244290;5.039556
687;7;1;3.587175;1.500000;6.283395;5.244290
687;8;1;9.870570;1.106978;6.497351;6.283395
687;9;1;16.367921;1.011330;6.520011;6.497351
687;10;1;22.887932;0.992182;6.504376;6.520011
687;11;0;17.561263;0.884167;;
687;12;1;29.392308;0.984120;6.472615;6.504376
687;13;1;35.864923;0.987048;6.446712;6.472615
687;14;1;57.678455;1.000000;5.120738;5.123257
687;15;1;42.311635;1.000000;5.121290;6.446712
687;16;1;47.432924;1.000393;5.122273;5.121290
687;17;1;52.555198;1.000393;5.123257;5.122273
687;18;0;41.569722;0.992224;;
687;19;1;62.799193;0.998801;5.117741;5.120738
688;0;1;68.016646;0.997103;5.110331;5.117573
688;1;1;73.126977;0.994954;5.097714;5.110331
688;2;1;78.224691;0.992870;5.079890;5.097714
688;3;1;83.304581;0.991639;5.058989;5.079890
688;4;1;88.363570;0.992318;5.039783;5.058989
688;5;1;93.403352;1.003176;5.047722;5.039783
688;6;1;98.451074;1.095352;5.286101;5.047722
688;7;1;3.737175;1.478996;6.244093;5.286101
688;8;1;9.981268;1.121847;6.487786;6.244093
688;9;1;16.469054;1.015155;6.518096;6.487786
688;10;1;22.987150;0.992737;6.503570;6.518096
688;11;0;17.561263;0.884167;;
688;12;1;29.490720;0.984669;6.472908;6.503570
688;13;1;35.963628;0.987549;6.448007;6.472908
688;14;1;57.778455;1.000000;5.120618;5.123218
688;15;1;42.411635;1.000000;5.121329;6.448007
688;16;1;47.532964;1.000378;5.122273;5.121329
688;17;1;52.655237;1.000378;5.123218;5.122273
688;18;0;41.569722;0.992224;;
688;19;1;62.899073;0.998782;5.117573;5.120618
689;0;1;68.116357;0.997084;5.110116;5.117406
689;1;1;73.226472;0.994956;5.097506;5.110116
689;2;1;78.323978;0.992904;5.079767;5.097506
689;3;1;83.403745;0.991716;5.059056;5.079767
689;4;1;88.462801;0.992725;5.040869;5.059056
689;5;1;93.503670;1.006428;5.056939;5.040869
689;6;1;98.560609;1.107010;5.324465;5.056939
689;7;1;3.885075;1.441956;6.208378;5.324465
689;8;1;10.093452;1.134370;6.477117;6.208378
689;9;1;16.570569;1.019369;6.515855;6.477117
689;10;1;23.086424;0.993454;6.502763;6.515855
689;11;0;17.561263;0.884167;;
689;12;1;29.589187;0.985217;6.473196;6.502763
689;13;1;36.062383;0.988028;6.449252;6.473196
689;14;1;57.878455;1.000000;5.120496;5.123180
689;15;1;42.511635;1.000000;5.121367;6.449252
689;16;1;47.633002;1.000363;5.122273;5.121367
689;17;1;52.755275;1.000363;5.123180;5.122273
689;18;0;41.569722;0.992224;;
689;19;1;62.998951;0.998764;5.117406;5.120496
690;0;1;68.216065;0.997066;5.109903;5.117238
690;1;1;73.325968;0.994959;5.097301;5.109903
690;2;1;78.423269;0.992939;5.079648;5.097301
690;3;1;83.502917;0.991804;5.059157;5.079648
690;4;1;88.562074;0.993233;5.042239;5.059157
690;5;1;93.604313;1.009903;5.066998;5.042239
690;6;1;98.671310;1.116385;5.357960;5.066998
690;7;1;4.029270;1.409830;6.177619;5.357960
690;8;1;10.206889;1.143999;6.465617;6.177619
690;9;1;16.672506;1.023823;6.513263;6.465617
690;10;1;23.185769;0.994338;6.501939;6.513263
690;11;0;17.561263;0.884167;;
690;12;1;29.687708;0.985769;6.473477;6.501939
690;13;1;36.161186;0.988486;6.450449;6.473477
690;14;1;57.978455;1.000000;5.120373;5.123144
690;15;1;42.611635;1.000000;5.121403;6.450449
690;16;1;47.733038;1.000348;5.122273;5.121403
690;17;1;52.855311;1.000348;5.123144;5.122273
690;18;0;41.569722;0.992224;;
690;19;1;63.098827;0.998746;5.117238;5.120373
691;0;1;68.315772;0.997049;5.109692;5.117070
691;1;1;73.425464;0.994963;5.097099;5.109692
691;2;1;78.522563;0.992974;5.079534;5.097099
691;3;1;83.602097;0.991906;5.059300;5.079534
691;4;1;88.661397;0.993842;5.043906;5.059300
691;5;1;93.705303;1.013496;5.077646;5.043906
691;6;1;98.782949;1.123863;5.387304;5.077646
691;7;1;4.170253;1.381866;6.151036;5.387304
691;8;1;10.321289;1.151282;6.453599;6.151036
691;9;1;16.774889;1.028358;6.510315;6.453599
691;10;1;23.285203;0.995384;6.501082;6.510315
691;11;0;17.561263;0.884167;;
691;12;1;29.786285;0.986333;6.473749;6.501082
691;13;1;36.260034;0.988926;6.451601;6.473749
691;14;1;58.078455;1.000000;5.120247;5.123109
691;15;1;42.711635;1.000000;5.121438;6.451601
691;16;1;47.833073;1.000334;5.122273;5.121438
691;17;1;52.955346;1.000334;5.123109;5.122273
691;18;0;41.569722;0.992224;;
691;19;1;63.198702;0.998729;5.117070;5.120247
692;0;1;68.415476;0.997033;5.109484;5.116902
692;1;1;73.524960;0.994967;5.096900;5.109484
692;2;1;78.621860;0.993011;5.079428;5.096900
692;3;1;83.701288;0.992026;5.059494;5.079428
692;4;1;88.760781;0.994551;5.045871;5.059494
692;5;1;93.806653;1.017124;5.088682;5.045871
692;6;1;98.895335;1.129769;5.413105;5.088682
692;7;1;4.308440;1.357437;6.127978;5.413105
692;8;1;10.436417;1.156665;6.441307;6.127978
692;9;1;16.877724;1.032855;6.507017;6.441307
692;10;1;23.384742;0.996580;6.500177;6.507017
692;11;0;17.561263;0.884167;;
692;12;1;29.884919;0.986915;6.474008;6.500177
692;13;1;36.358927;0.989350;6.452708;6.474008
692;14;1;58.178455;1.000000;5.120120;5.123075
692;15;1;42.811635;1.000000;5.121471;6.452708
692;16;1;47.933106;1.000321;5.122273;5.121471
692;17;1;53.055379;1.000321;5.123075;5.122273
692;18;0;41.569722;0.992224;;
692;19;1;63.298575;0.998713;5.116902;5.120120
693;0;1;68.515180;0.997017;5.109277;5.116734
693;1;1;73.624457;0.994971;5.096704;5.109277
693;2;1;78.721161;0.993050;5.079329;5.096704
693;3;1;83.800490;0.992167;5.059746;5.079329
693;4;1;88.860236;0.995353;5.048129;5.059746
693;5;1;93.908365;1.020727;5.099947;5.048129
693;6;1;99.008312;1.134370;5.435871;5.099947
693;7;1;4.444183;1.336015;6.107900;5.435871
693;8;1;10.552084;1.160513;6.428926;6.107900
693;9;1;16.981010;1.037232;6.503390;6.428926
693;10;1;23.484400;0.997910;6.499211;6.503390
693;11;0;17.561263;0.884167;;
693;12;1;29.983610;0.987520;6.474251;6.499211
693;13;1;36.457862;0.989761;6.453773;6.474251
693;14;1;58.278455;1.000000;5.119991;5.123043
693;15;1;42.911635;1.000000;5.121503;6.453773
693;16;1;48.033138;1.000308;5.122273;5.121503
693;17;1;53.155411;1.000308;5.123043;5.122273
693;18;0;41.569722;0.992224;;
693;19;1;63.398446;0.998697;5.116734;5.119991
694;0;1;68.614881;0.997003;5.109072;5.116566
694;1;1;73.723954;0.994976;5.096512;5.109072
694;2;1;78.820466;0.993091;5.079241;5.096512
694;3;1;83.899707;0.992330;5.060065;5.079241
694;4;1;88.959772;0.996241;5.050666;5.060065
694;5;1;94.010438;1.024258;5.111311;5.050666
694;6;1;99.121749;1.137890;5.456036;5.111311
694;7;1;4.577785;1.317157;6.090350;5.456036
694;8;1;10.668135;1.163124;6.416598;6.090350
694;9;1;17.084733;1.041430;6.499458;6.416598
694;10;1;23.584191;0.999357;6.498172;6.499458
694;11;0;17.561263;0.884167;;
694;12;1;30.082362;0.988152;6.474476;6.498172
694;13;1;36.556838;0.990161;6.454797;6.474476
694;14;1;58.378455;1.000000;5.119861;5.123012
694;15;1;43.011635;1.000000;5.121534;6.454797
694;16;1;48.133169;1.000296;5.122273;5.121534
694;17;1;53.255442;1.000296;5.123012;5.122273
694;18;0;41.569722;0.992224;;
694;19;1;63.498316;0.998682;5.116566;5.119861
695;0;1;68.714582;0.996989;5.108870;5.116398
695;1;1;73.823451;0.994982;5.096324;5.108870
695;2;1;78.919775;0.993136;5.079165;5.096324
695;3;1;83.998940;0.992516;5.060456;5.079165
695;4;1;89.059396;0.997205;5.053468;5.060456
695;5;1;94.112864;1.027683;5.122674;5.053468
695;6;1;99.235538;1.140515;5.473963;5.122674
695;7;1;4.709501;1.300492;6.074947;5.473963
695;8;1;10.784448;1.164741;6.404429;6.074947
695;9;1;17.188876;1.045411;6.495250;6.404429
695;10;1;23.684126;1.000900;6.497051;6.495250
695;11;0;17.561263;0.884167;;
695;12;1;30.181177;0.988813;6.474676;6.497051
695;13;1;36.655854;0.990552;6.455781;6.474676
695;14;1;58.478455;1.000000;5.119729;5.122983
695;15;1;43.111635;1.000000;5.121564;6.455781
695;16;1;48.233198;1.000284;5.122273;5.121564
695;17;1;53.355472;1.000284;5.122983;5.122273
695;18;0;41.569722;0.992224;;
695;19;1;63.598184;0.998667;5.116398;5.119729
696;0;1;68.814281;0.996976;5.108669;5.116230
696;1;1;73.922950;0.994988;5.096139;5.108669
696;2;1;79.019089;0.993185;5.079103;5.096139
696;3;1;84.098192;0.992729;5.060925;5.079103
696;4;1;89.159116;0.998236;5.056516;5.060925
696;5;1;94.215632;1.030977;5.133958;5.056516
696;6;1;99.349590;1.142401;5.489960;5.133958
696;7;1;4.839550;1.285706;6.061372;5.489960
696;8;1;10.900922;1.165562;6.392496;6.061372
696;9;1;17.293417;1.049152;6.490799;6.392496
696;10;1;23.784216;1.002522;6.495842;6.490799
696;11;0;17.561263;0.884167;;
696;12;1;30.280059;0.989504;6.474850;6.495842
696;13;1;36.754909;0.990938;6.456726;6.474850
696;14;1;58.578455;1.000000;5.119596;5.122955
696;15;1;43.211635;1.000000;5.121592;6.456726
696;16;1;48.333227;1.000272;5.122273;5.121592
696;17;1;53.455500;1.000272;5.122955;5.122273
696;18;0;41.569722;0.992224;;
696;19;1;63.698051;0.998654;5.116230;5.119596
697;0;1;68.913978;0.996963;5.108470;5.116062
697;1;1;74.022448;0.994996;5.095959;5.108470
697;2;1;79.118407;0.993239;5.079057;5.095959
697;3;1;84.197464;0.992967;5.061475;5.079057
697;4;1;89.258940;0.999326;5.059790;5.061475
697;5;1;94.318730;1.034124;5.145100;5.059790
697;6;1;99.463830;1.143676;5.504291;5.145100
697;7;1;4.968120;1.272533;6.049357;5.504291
697;8;1;11.017478;1.165749;6.380855;6.049357
697;9;1;17.398332;1.052641;6.486136;6.380855
697;10;1;23.884469;1.004202;6.494541;6.486136
697;11;0;17.561263;0.884167;;
697;12;1;30.379009;0.990227;6.474994;6.494541
697;13;1;36.854003;0.991319;6.457632;6.474994
697;14;1;58.678455;1.000000;5.119461;5.122927
697;15;1;43.311635;1.000000;5.121619;6.457632
697;16;1;48.433254;1.000262;5.122273;5.121619
697;17;1;53.555527;1.000262;5.122927;5.122273
697;18;0;41.569722;0.992224;;
697;19;1;63.797916;0.998640;5.116062;5.119461
698;0;1;69.013674;0.996952;5.108273;5.115894
698;1;1;74.121948;0.995004;5.095783;5.108273
698;2;1;79.217731;0.993299;5.079030;5.095783
